url,type_boit,type_carburant,kilometrage,marke,model,puissance,price,has_abs,has_airbags,has_bluetooth_audio,has_rear_camera,has_ac,has_esp,has_alloy_wheels,has_speed_limiter,has_trip_computer,has_parking_sensor,has_cruise_control,has_leather_seats,has_gps,has_sunroof,has_remote_locking,has_power_windows
https://www.avito.ma/fr/berrechid/voitures_d'occasion/dacia_logan_54822346.htm,Manuelle,Diesel,120 000 - 129 999,Dacia,Logan,6 CV,50 000 DH,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/anfa/voitures_d'occasion/Volvo_s_40_54822326.htm,Manuelle,Diesel,130 000 - 139 999,Volvo,S40,6 CV,85 000 DH,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
https://www.avito.ma/fr/berrechid/voitures_d'occasion/Tiguan__54822277.htm,Automatique,Diesel,120 000 - 129 999,Volkswagen,Tiguan,8 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/voitures_d'occasion/golf_7_module_2017_54822216.htm,Manuelle,Diesel,110 000 - 119 999,Volkswagen,Golf 7,8 CV,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
https://www.avito.ma/fr/hay_chmaou/voitures_d'occasion/Nissan_Qashqai_Diesel_Manuelle_2013_à_Salé_54822362.htm,Manuelle,Diesel,180 000 - 189 999,Nissan,Qashqai,6 CV,128 000 DH,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/béni_mellal/voitures_d'occasion/partner_54822247.htm,Automatique,Diesel,10 000 - 14 999,Peugeot,Partner,7 CV,410 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/tan_tan/voitures_d'occasion/Renault_R4_Essence_Manuelle_1986_à_Tan_Tan_54822237.htm,Manuelle,Essence,60 000 - 64 999,Renault,R4,4 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/_mercdes_classe_c_220_break_deoune_2012__54822233.htm,Manuelle,Diesel,25 000 - 29 999,Mercedes-Benz,Classe C,9 CV,115 000 DH,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
https://www.avito.ma/fr/route_de_casablanca/voitures_d'occasion/سطروين_سي_إليزي_ديزل_يدوي_2018_في_مراكش_54822234.htm,Manuelle,Diesel,90 000 - 94 999,Citroen,C-Elysée,6 CV,110 000 DH,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Hyundai_i30_model_2013__54822205.htm,Manuelle,Diesel,170 000 - 179 999,Hyundai,i30,6 CV,118 000 DH,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
https://www.avito.ma/fr/al_hadiqa/voitures_d'occasion/GLE_coupé_2016_54822153.htm,Automatique,Diesel,190 000 - 199 999,Mercedes-Benz,Classe GLE,16 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Peugeot_Partner_Diesel_Manuelle_2018_à_Casablanca_54821767.htm,Manuelle,Diesel,160 000 - 169 999,Peugeot,Partner,7 CV,105 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre/voitures_d'occasion/Mercedes_Benz_Classe_A_54821952.htm,Automatique,Diesel,100 000 - 109 999,Mercedes-Benz,Classe A,6 CV,220 000 DH,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1
https://www.avito.ma/fr/khouribga/voitures_d'occasion/Ford_Focus_Diesel_Manuelle_2017_à_Khouribga_54821894.htm,Manuelle,Diesel,150 000 - 159 999,Ford,Focus,6 CV,142 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/drissia/voitures_d'occasion/_Range_Rover_Evoque_Dynamique_plus_54821893.htm,Automatique,Diesel,190 000 - 199 999,Land Rover,Range Rover Evoque,9 CV,221 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/sbata/voitures_d'occasion/Hyundai_Accent_Diesel_Manuelle_2017_à_Casablanca_54821950.htm,Manuelle,Diesel,15 000 - 19 999,Hyundai,Accent,6 CV,108 000 DH,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/route_de_sefrou/voitures_d'occasion/Ford_Kuga_Diesel_Manuelle_2019_à_Fès_54821734.htm,Manuelle,Diesel,100 000 - 109 999,Ford,Kuga,6 CV,195 000 DH,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
https://www.avito.ma/fr/errahma/voitures_d'occasion/Dacia_duster_54822033.htm,Automatique,Diesel,120 000 - 129 999,Dacia,Duster,6 CV,145 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/agdal/voitures_d'occasion/mercedess_54822025.htm,Manuelle,Diesel,250 000 - 299 999,Mercedes-Benz,Classe C,9 CV,120 000 DH,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1
https://www.avito.ma/fr/achakar/voitures_d'occasion/Mercedes_Benz_Classe_G_Essence_Automatique_2017_54575362.htm,Automatique,Essence,100 000 - 109 999,Mercedes-Benz,Classe G,31 CV,750 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/sala_el_jadida/voitures_d'occasion/fiat_panda_2006_12__54822097.htm,Manuelle,Essence,200 000 - 249 999,Fiat,Panda,6 CV,42 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.avito.ma/fr/souk_el_arbaa/voitures_d'occasion/Citroen__54821621.htm,Manuelle,Diesel,0 - 4 999,Citroen,Berlingo,7 CV,50 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/توران_2010_ديوانة_2013_54821725.htm,Manuelle,Diesel,250 000 - 299 999,Volkswagen,Touran,8 CV,130 000 DH,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/anfa/voitures_d'occasion/fiat_bravo_1_9__54821720.htm,Manuelle,Diesel,180 000 - 189 999,Fiat,Bravo,8 CV,52 000 DH,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/guéliz/voitures_d'occasion/Volvo_XC60_Diesel_Automatique_2010_à_Marrakech_54821475.htm,Automatique,Diesel,160 000 - 169 999,Volvo,XC60,10 CV,110 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/anfa/voitures_d'occasion/Jaguar_XJ_Essence_Automatique_1990_à_Casablanca_54821483.htm,Automatique,Essence,95 000 - 99 999,Jaguar,XJ,23 CV,195 000 DH,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1
https://www.avito.ma/fr/missour/voitures_d'occasion/Renault_19__54821587.htm,Manuelle,Essence,25 000 - 29 999,Renault,19,7 CV,24 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d'occasion/peugeot_301__54821714.htm,Manuelle,Diesel,100 000 - 109 999,Peugeot,301,6 CV,,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Ford_kuga_2016_trend_plus_54821316.htm,Manuelle,Diesel,200 000 - 249 999,Ford,Kuga,8 CV,147 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/massira_1/voitures_d'occasion/Suzuki_Maruti_Essence_Manuelle_2006_à_Temara_54821548.htm,Manuelle,Essence,25 000 - 29 999,Suzuki,Maruti,5 CV,24 500 DH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_aérodrome/voitures_d'occasion/بيكوب_للبيع_2012_54821528.htm,Manuelle,Diesel,0 - 4 999,Mitsubishi,Pick up,10 CV,66 668 888 DH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/al_fida/voitures_d'occasion/هوندا_آكورد_ديزل_يدوي_2010_في_الدار_البيضاء_54821369.htm,Manuelle,Diesel,0 - 4 999,Honda,Accord,6 CV,42 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Audi_RS4_Essence_Automatique_2022_à_Casablanca_52397124.htm,Automatique,Essence,30 000 - 34 999,Audi,A4,17 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/saidia/voitures_d'occasion/hyundai_54821318.htm,Manuelle,Diesel,200 000 - 249 999,Hyundai,Santa Fe,9 CV,85 000 DH,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
https://www.avito.ma/fr/larache/voitures_d'occasion/avenue_imam_ali_ben_Abi_talib_54821228.htm,Manuelle,Essence,170 000 - 179 999,Honda,Jazz,8 CV,50 000 DH,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/cabo_negro/voitures_de_location/location_de_voiture__54568370.htm,,,,,,,270 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/chefchaouen/voitures_de_location/سيارة_داسيا_لوجان_للإيجار_اليومي_54686582.htm,,,,,,,300 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/marjane_2/voitures_d'occasion/Mercedes_C_220_kawkawa_54821272.htm,Automatique,Diesel,Plus de 500 000,Mercedes-Benz,220,9 CV,,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
https://www.avito.ma/fr/anfa/voitures_d'occasion/Volkswagen_Gol_Essence_Manuelle_2008_à_Casablanca_54821182.htm,Manuelle,Essence,150 000 - 159 999,Volkswagen,Gol,6 CV,42 000 DH,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
https://www.avito.ma/fr/martil/voitures_de_location/location_de_voiture_54573133.htm,,,,,,,280 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_ismailia/voitures_d'occasion/Ford_mondeo__54821163.htm,Manuelle,Diesel,200 000 - 249 999,Ford,Mondeo,8 CV,43 000 DH,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
https://www.avito.ma/fr/autre_secteur/voitures_de_location/LOCATION_DE_VOITURE_A_TANGE_54667599.htm,,,,,,,280 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_salam/voitures_d'occasion/peugeot_307_HDI_54821134.htm,Manuelle,Diesel,250 000 - 299 999,Peugeot,307,6 CV,57 000 DH,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/chefchaouen/voitures_de_location/تأجير_السيارات__54568374.htm,,,,,,,290 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_ensanche/voitures_de_location/location_de_voiture_54590172.htm,,,,,,,270 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bab_fès/voitures_d'occasion/Mercedes_Benz_220_Diesel_Automatique_2016_54821126.htm,Automatique,Diesel,10 000 - 14 999,Mercedes-Benz,220,8 CV,28 000 DH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Honda_Accord_Diesel_Automatique_2015_à_Rabat_54821072.htm,Automatique,Diesel,150 000 - 159 999,Honda,Accord,9 CV,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/guelmim/voitures_d'occasion/Ford_ranger_2015_doubel_cabien_54821027.htm,Manuelle,Diesel,250 000 - 299 999,Ford,Ranger,9 CV,137 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/hyundai_h100__54820999.htm,Manuelle,Essence,250 000 - 299 999,Hyundai,H-100,10 CV,75 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/voitures_d'occasion/Mercedes_Benz_270_Diesel_Automatique_2003__6000dh__54821058.htm,Automatique,Diesel,350 000 - 399 999,Mercedes-Benz,270,11 CV,52 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/martil/voitures_de_location/location_de_voiture_54536196.htm,,,,,,,280 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/fes_jdid/voitures_d'occasion/Dacia_dokker_modèle_2020__54821092.htm,Manuelle,Diesel,95 000 - 99 999,Dacia,Dokker,6 CV,107 000 DH,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/aida/voitures_de_location/FORD_FIESTA_VOITURE__54691699.htm,,,,,,,270 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_serguaou/voitures_d'occasion/Suzuki_Jimny_Essence_Manuelle_2023_à_Agadir_54821037.htm,Manuelle,Essence,5 000 - 9 999,Suzuki,Jimny,8 CV,220 000 DH,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
https://www.avito.ma/fr/branes_1/voitures_d'occasion/Renault_Scenic_Diesel_Manuelle_2011_à_Tanger_54821000.htm,Manuelle,Diesel,200 000 - 249 999,Renault,Scenic,6 CV,125 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/selouane/voitures_d'occasion/190D__54821088.htm,Manuelle,Diesel,250 000 - 299 999,Mercedes-Benz,190,8 CV,75 000 DH,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Très_belle_Ford_focus__54550354.htm,Manuelle,Diesel,170 000 - 179 999,Ford,Focus,6 CV,109 000 DH,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
https://www.avito.ma/fr/hay_hassani/voitures_d'occasion/Suzuki_Vitara_Diesel_Manuelle_2019_à_Casablanca_54820970.htm,Manuelle,Diesel,25 000 - 29 999,Suzuki,Vitara,6 CV,170 000 DH,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/ahfir/voitures_d'occasion/Renault_Koleos_Diesel_Manuelle_2010_à_Ahfir_54820931.htm,Manuelle,Diesel,15 000 - 19 999,Renault,Koleos,9 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/souani/voitures_d'occasion/Fiat_punto_clasec_54820899.htm,Manuelle,Essence,140 000 - 149 999,Fiat,Punto,6 CV,47 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/achennad/voitures_d'occasion/Renulat_kango__54820894.htm,Manuelle,Diesel,0 - 4 999,Renault,Kangoo,5 CV,112 000 DH,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/tinghir/voitures_d'occasion/تنغير__54820871.htm,Manuelle,Diesel,200 000 - 249 999,Skoda,Octavia,8 CV,110 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Hyundai_Santa_Fe_Diesel_Manuelle_2007_à_Kénitra_54820806.htm,Manuelle,Diesel,200 000 - 249 999,Hyundai,Santa Fe,9 CV,70 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sbata/voitures_d'occasion/بيع_سيارة_مستعملة_أول_المرة__175000_54820836.htm,Manuelle,Diesel,60 000 - 64 999,Renault,Kadjar,6 CV,,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
https://www.avito.ma/fr/girari/voitures_d'occasion/Dacia_Logan_Essence_Manuelle_2010_à_Tanger_54820745.htm,Manuelle,Essence,250 000 - 299 999,Dacia,Logan,8 CV,43 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/errachidia/voitures_d'occasion/فياط_باليو_صعوبة_التشغيل_عندما_تكون_السيارة_ساخنة_54820765.htm,Manuelle,Diesel,170 000 - 179 999,Fiat,Palio,7 CV,18 000 DH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/afaq/voitures_d'occasion/Kia_Cerato_Diesel_Manuelle_2007_à_Marrakech_54820710.htm,Manuelle,Diesel,300 000 - 349 999,Kia,Cerato,8 CV,45 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/taounate/voitures_d'occasion/Ford_Tourneo_Connect_Diesel_Manuelle_2018_54820647.htm,Manuelle,Diesel,10 000 - 14 999,Ford,Tourneo,6 CV,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sala_el_jadida/voitures_d'occasion/fiât_grand_punto__54820602.htm,Manuelle,Diesel,90 000 - 94 999,Fiat,Grande Punto,5 CV,88 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/salé/voitures_d'occasion/peugeot__54820245.htm,Manuelle,Essence,100 000 - 109 999,Peugeot,106,6 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/ahlane/voitures_d'occasion/fiât_débloquer_à_vendre_54820234.htm,Manuelle,Diesel,150 000 - 159 999,Fiat,Doblo,6 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sefrou/voitures_d'occasion/Dacia_Logan_Essence_Manuelle_2012_à_Sefrou_54820518.htm,Manuelle,Essence,20 000 - 24 999,Dacia,Logan,6 CV,70 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ouarzazate/voitures_d'occasion/Volkswagen_Passat_B8_54820444.htm,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Passat,8 CV,237 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/zitoune/voitures_d'occasion/R19_54820616.htm,Manuelle,Essence,0 - 4 999,Renault,19,7 CV,44 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/imouzzer_kendar/voitures_d'occasion/س_15_للبيع_54820237.htm,Manuelle,Essence,0 - 4 999,Citroen,C15,4 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/m'hamid/voitures_d'occasion/Dacia_Logan_Diesel_2019_54767680.htm,Manuelle,Diesel,85 000 - 89 999,Dacia,Logan,6 CV,110 000 DH,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/tantonville/voitures_d'occasion/Dacia_Dokker_11_2018_54820601.htm,Manuelle,Diesel,200 000 - 249 999,Dacia,Dokker,6 CV,108 000 DH,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/béni_mellal/voitures_d'occasion/Mercedes_Benz_220_bon_état__54820378.htm,Manuelle,Diesel,250 000 - 299 999,Mercedes-Benz,220,9 CV,150 000 DH,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.avito.ma/fr/el_kelâa_des_sraghna/voitures_d'occasion/Mercedes_Benz_190_Diesel_Manuelle_1990_54820170.htm,Manuelle,Diesel,40 000 - 44 999,Mercedes-Benz,190,8 CV,58 000 DH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/centre/voitures_d'occasion/jaguar_XE_R_sport___54820193.htm,Automatique,Diesel,180 000 - 189 999,Jaguar,XE,8 CV,220 000 DH,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/renault_5_bon_eta_54820125.htm,Manuelle,Essence,170 000 - 179 999,Renault,R5,5 CV,8 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Audi_Q5_Diesel_Automatique_2013_à_Casablanca_54819661.htm,Automatique,Diesel,250 000 - 299 999,Audi,Q5,8 CV,280 000 DH,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Citroen_C_Elysée_Diesel_Manuelle_2019_à_Casablanca_54819951.htm,Manuelle,Diesel,95 000 - 99 999,Citroen,C-Elysée,6 CV,127 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/sidi_moumen/voitures_d'occasion/سيارة_ممتازة_للبيع__54819659.htm,Manuelle,Diesel,15 000 - 19 999,Dacia,Dokker,6 CV,12 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/سيارة_للبيع_54819750.htm,Manuelle,Diesel,Plus de 500 000,Citroen,C15,6 CV,23 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Seat_Arona__54819837.htm,Manuelle,Diesel,50 000 - 54 999,Seat,Arona,6 CV,186 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bennour/voitures_d'occasion/voiture_Mk_4__54819977.htm,Manuelle,Diesel,300 000 - 349 999,Volkswagen,Golf 4,8 CV,70 000 DH,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
https://www.avito.ma/fr/ahlane/voitures_de_location/CITROEN_C3__54820014.htm,,,,,,,300 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/achakar/voitures_d'occasion/Volkswagen_Touareg_2010_Diesél__54820054.htm,Automatique,Diesel,200 000 - 249 999,Volkswagen,Touareg,12 CV,67 000 DH,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/narjis/voitures_d'occasion/Peugeot_206_plus__54819683.htm,Manuelle,Essence,140 000 - 149 999,Peugeot,206,6 CV,64 000 DH,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/el_haddada/voitures_d'occasion/Volkswagen__54820113.htm,Automatique,Diesel,160 000 - 169 999,Volkswagen,Touareg,11 CV,57 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/ben_souda/voitures_d'occasion/voiture_54819658.htm,Manuelle,Diesel,10 000 - 14 999,Renault,Kangoo,6 CV,92 000 DH,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/route_d'amezmiz/voitures_d'occasion/Mercedes_Benz_Classe_ML_Diesel_Automatique_2007_54819612.htm,Automatique,Diesel,300 000 - 349 999,Mercedes-Benz,Classe ML,12 CV,120 000 DH,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
https://www.avito.ma/fr/berrechid/voitures_d'occasion/Fiat_Tipo_2019_54819566.htm,Manuelle,Diesel,40 000 - 44 999,Fiat,Tipo,7 CV,130 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Toyota_Prado_Diesel_Automatique_2012_à_Rabat_54819610.htm,Automatique,Diesel,350 000 - 399 999,Toyota,Prado,12 CV,235 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/el_qaria/voitures_d'occasion/سيارة_للبيع_مستعملة_و_في_حالة_جيدة_54819603.htm,Manuelle,Essence,160 000 - 169 999,Renault,Symbol,7 CV,56 000 DH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/azli/voitures_d'occasion/dacia_54819435.htm,Manuelle,Diesel,0 - 4 999,Dacia,Duster,6 CV,89 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/m'sallah/voitures_d'occasion/Renault_clio_automatic__54819468.htm,Automatique,Diesel,100 000 - 109 999,Renault,Clio,6 CV,127 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/administratif/voitures_d'occasion/Tesla_Model_X_Electrique_Automatique_2023_à_Tanger_54819335.htm,Automatique,Electrique,0 - 4 999,Tesla,Model X,13 CV,650 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/anoual_souss/voitures_d'occasion/سطروين_سي1_ديزل_يدوي_2005_في_أكادير_54819440.htm,Manuelle,Diesel,300 000 - 349 999,Citroen,C1,4 CV,58 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/voitures_d'occasion/Audi_A3_Diesel_Automatique_2017_à_Casablanca_54792686.htm,Automatique,Diesel,200 000 - 249 999,Audi,A3,8 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Volkswagen_Tiguan_Diesel_Automatique_2018_à_Rabat_54819119.htm,Automatique,Diesel,100 000 - 109 999,Volkswagen,Tiguan,8 CV,320 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/abi_ragrag/voitures_d'occasion/طيوطا_افونسيس_في_حالة_جد_ممتازة__54819219.htm,Manuelle,Diesel,0 - 4 999,Toyota,Avensis,8 CV,103 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/al_wifaq/voitures_d'occasion/Renault_Clio_Essence_Manuelle_2012_à_Agadir_54819214.htm,Manuelle,Essence,100 000 - 109 999,Renault,Clio,7 CV,60 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/m'hamid/voitures_d'occasion/Clio_classic_54819113.htm,Manuelle,Essence,25 000 - 29 999,Renault,Clio,7 CV,44 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_houda/voitures_d'occasion/Volkswagen_Tiguan_Diesel_Automatique_2017_à_Agadir_54818977.htm,Automatique,Diesel,170 000 - 179 999,Volkswagen,Tiguan,6 CV,,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1
https://www.avito.ma/fr/aouama_gharbia/voitures_d'occasion/سيارة_نقية_54818907.htm,Manuelle,Diesel,10 000 - 14 999,Renault,Clio,6 CV,40 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_de_sefrou/voitures_d'occasion/Land_Rover_Range_Rover_Evoque_Diesel_Automatique_54818890.htm,Automatique,Diesel,160 000 - 169 999,Land Rover,Range Rover Evoque,8 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/dakhla/voitures_d'occasion/hyundai_accent_a_vendre__54818892.htm,Manuelle,Essence,20 000 - 24 999,Hyundai,Accent,8 CV,53 000 DH,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
https://www.avito.ma/fr/hay_essalam/voitures_d'occasion/Hyundai_Tucson__54818830.htm,Manuelle,Diesel,130 000 - 139 999,Hyundai,Tucson,6 CV,182 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
